ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CITY,STATE,COUNTRY,PRODUCTLINEID
10199,29,38.4,1,1113.6,Shipped,4,12,2003,Vintage Cars,43,S50_1341,West Coast Collectables Co.,Burbank,CA,USA,3
10250,36,51.93,8,1869.48,Shipped,2,5,2004,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,San Jose,CA,USA,3
10308,47,43.64,11,2051.08,Shipped,4,10,2004,Vintage Cars,43,S50_1341,Mini Classics,White Plains,NY,USA,3
10353,40,82.21,8,3288.4,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Gift Ideas Corp.,Glendale,CT,USA,3
10388,27,100,1,3211.38,Shipped,1,3,2005,Vintage Cars,43,S50_1341,FunGiftIdeas.com,New Bedford,MA,USA,3
10115,27,100,3,2843.91,Shipped,2,4,2003,Trucks and Buses,115,S50_1392,Classic Legends Inc.,NYC,NY,USA,3
10127,46,100,9,6176.42,Shipped,2,6,2003,Trucks and Buses,115,S50_1392,Muscle Machine Inc,NYC,NY,USA,3
10195,49,100,4,5161.17,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Mini Classics,White Plains,NY,USA,3
10207,28,94.92,5,2657.76,Shipped,4,12,2003,Trucks and Buses,115,S50_1392,Diecast Collectables,Boston,MA,USA,3
10271,34,98.39,3,3345.26,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10282,38,100,12,4310.72,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10292,41,100,6,4983.14,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,Land of Toys Inc.,NYC,NY,USA,3
10305,42,100,3,4618.32,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,Cambridge,MA,USA,3
10371,48,56.55,10,2714.4,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10127,46,69.12,4,3179.52,Shipped,2,6,2003,Trains,58,S50_1514,Muscle Machine Inc,NYC,NY,USA,6
10142,42,49.79,14,2091.18,Shipped,3,8,2003,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,6
10185,20,48.62,15,972.4,Shipped,4,11,2003,Trains,58,S50_1514,Mini Creations Ltd.,New Bedford,MA,USA,6
10196,46,62.09,7,2856.14,Shipped,4,11,2003,Trains,58,S50_1514,Super Scale Inc.,New Haven,CT,USA,6
10272,43,56.82,4,2443.26,Shipped,3,7,2004,Trains,58,S50_1514,Diecast Classics Inc.,Allentown,PA,USA,6
10282,37,66.78,7,2470.86,Shipped,3,8,2004,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,6
10292,35,55.07,1,1927.45,Shipped,3,9,2004,Trains,58,S50_1514,Land of Toys Inc.,NYC,NY,USA,6
10337,21,100,6,2296.77,Shipped,4,11,2004,Trains,58,S50_1514,Classic Legends Inc.,NYC,NY,USA,6
10413,51,63.85,4,3256.35,Shipped,2,5,2005,Trains,58,S50_1514,Gift Depot Inc.,Bridgewater,CT,USA,6
10135,44,96,15,4224,Shipped,3,7,2003,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,1
10145,38,81.36,2,3091.68,Shipped,3,8,2003,Motorcycles,81,S50_4713,Toys4GrownUps.com,Pasadena,CA,USA,1
10159,31,71.6,10,2219.6,Shipped,4,10,2003,Motorcycles,81,S50_4713,Corporate Gift Ideas Co.,San Francisco,CA,USA,1
10237,20,68.34,3,1366.8,Shipped,2,4,2004,Motorcycles,81,S50_4713,Vitachrome Inc.,NYC,NY,USA,1
10264,47,89.5,5,4206.5,Shipped,2,6,2004,Motorcycles,81,S50_4713,Gifts4AllAges.com,Boston,MA,USA,1
10276,21,70.78,11,1486.38,Shipped,3,8,2004,Motorcycles,81,S50_4713,Online Mini Collectables,Brickhaven,MA,USA,1
10285,39,78.92,2,3077.88,Shipped,3,8,2004,Motorcycles,81,S50_4713,Marta's Replicas Co.,Cambridge,MA,USA,1
10319,45,77.29,6,3478.05,Shipped,4,11,2004,Motorcycles,81,S50_4713,Microscale Inc.,NYC,NY,USA,1
10331,20,100,5,3657.8,Shipped,4,11,2004,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,Philadelphia,PA,USA,1
10365,44,100,2,4984.32,Shipped,1,1,2005,Motorcycles,81,S50_4713,Mini Creations Ltd.,New Bedford,MA,USA,1
10390,22,100,13,3491.18,Shipped,1,3,2005,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,1
10142,41,64,2,2624,Shipped,3,8,2003,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10185,21,54,3,1134,Shipped,4,11,2003,Ships,66,S700_1138,Mini Creations Ltd.,New Bedford,MA,USA,5
10222,31,62.67,15,1942.77,Shipped,1,2,2004,Ships,66,S700_1138,Collectable Mini Designs Co.,San Diego,CA,USA,5
10233,36,70.67,3,2544.12,Shipped,1,3,2004,Ships,66,S700_1138,Tekni Collectables Inc.,Newark,NJ,USA,5
10295,26,75.34,4,1958.84,Shipped,3,9,2004,Ships,66,S700_1138,Gifts4AllAges.com,Boston,MA,USA,5
10385,25,77.34,1,1933.5,Shipped,1,2,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10396,39,66.67,1,2600.13,Shipped,1,3,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10143,36,100,2,3945.96,Shipped,3,8,2003,Planes,91,S700_1691,Mini Creations Ltd.,New Bedford,MA,USA,4
10168,28,98.65,14,2762.2,Shipped,4,10,2003,Planes,91,S700_1691,Technics Stores Inc.,Burlingame,CA,USA,4
10199,48,83.12,2,3989.76,Shipped,4,12,2003,Planes,91,S700_1691,West Coast Collectables Co.,Burbank,CA,USA,4
10250,31,91.34,9,2831.54,Shipped,2,5,2004,Planes,91,S700_1691,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10308,21,100,12,2224.95,Shipped,4,10,2004,Planes,91,S700_1691,Mini Classics,White Plains,NY,USA,4
10353,39,100,9,5043.87,Shipped,4,12,2004,Planes,91,S700_1691,Gift Ideas Corp.,Glendale,CT,USA,4
10388,46,100,2,10066.6,Shipped,1,3,2005,Planes,91,S700_1691,FunGiftIdeas.com,New Bedford,MA,USA,4
10142,43,84.01,9,3612.43,Shipped,3,8,2003,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10166,29,100,3,3013.97,Shipped,4,10,2003,Ships,86,S700_1938,FunGiftIdeas.com,New Bedford,MA,USA,5
10185,30,94.4,10,2832,Shipped,4,11,2003,Ships,86,S700_1938,Mini Creations Ltd.,New Bedford,MA,USA,5
10196,50,94.4,2,4720,Shipped,4,11,2003,Ships,86,S700_1938,Super Scale Inc.,New Haven,CT,USA,5
10282,43,86.61,2,3724.23,Shipped,3,8,2004,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10337,36,70.3,9,2530.8,Shipped,4,11,2004,Ships,86,S700_1938,Classic Legends Inc.,NYC,NY,USA,5
10384,49,100,1,6397.44,Shipped,1,2,2005,Ships,86,S700_1938,Corporate Gift Ideas Co.,San Francisco,CA,USA,5
10131,22,85.99,8,1891.78,Shipped,2,6,2003,Ships,90,S700_2047,Gift Ideas Corp.,Glendale,CT,USA,5
10143,26,100,11,2612.48,Shipped,3,8,2003,Ships,90,S700_2047,Mini Creations Ltd.,New Bedford,MA,USA,5
10209,33,88.71,4,2927.43,Shipped,1,1,2004,Ships,90,S700_2047,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,5
10222,26,100,8,2659.54,Shipped,1,2,2004,Ships,90,S700_2047,Collectable Mini Designs Co.,San Diego,CA,USA,5
10249,40,95.95,4,3838,Shipped,2,5,2004,Ships,90,S700_2047,Cambridge Collectables Co.,Cambridge,MA,USA,5
10274,24,90.52,5,2172.48,Shipped,3,7,2004,Ships,90,S700_2047,Collectables For Less Inc.,Brickhaven,MA,USA,5
10307,34,97.76,5,3323.84,Shipped,4,10,2004,Ships,90,S700_2047,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,5
10352,23,100,3,2352.67,Shipped,4,12,2004,Ships,90,S700_2047,Auto-Moto Classics Inc.,Brickhaven,MA,USA,5
10400,46,87.8,5,4038.8,Shipped,2,4,2005,Ships,90,S700_2047,The Sharp Gifts Warehouse,San Jose,CA,USA,5
10131,40,100,1,4427.6,Shipped,2,6,2003,Planes,99,S700_2466,Gift Ideas Corp.,Glendale,CT,USA,4
10143,26,82.77,4,2152.02,Shipped,3,8,2003,Planes,99,S700_2466,Mini Creations Ltd.,New Bedford,MA,USA,4
10168,31,100,16,3431.39,Shipped,4,10,2003,Planes,99,S700_2466,Technics Stores Inc.,Burlingame,CA,USA,4
10222,37,87.75,1,3246.75,Shipped,1,2,2004,Planes,99,S700_2466,Collectable Mini Designs Co.,San Diego,CA,USA,4
10250,35,100,11,3909.15,Shipped,2,5,2004,Planes,99,S700_2466,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10308,35,88.75,14,3106.25,Shipped,4,10,2004,Planes,99,S700_2466,Mini Classics,White Plains,NY,USA,4
10352,49,100,2,4935.28,Shipped,4,12,2004,Planes,99,S700_2466,Auto-Moto Classics Inc.,Brickhaven,MA,USA,4
10143,31,85.29,16,2643.99,Shipped,3,8,2003,Ships,72,S700_2610,Mini Creations Ltd.,New Bedford,MA,USA,5
10154,36,64.33,1,2315.88,Shipped,4,10,2003,Ships,72,S700_2610,Boards & Toys Co.,Glendale,CA,USA,5
10185,39,57.82,1,2254.98,Shipped,4,11,2003,Ships,72,S700_2610,Mini Creations Ltd.,New Bedford,MA,USA,5
10222,36,80.95,13,2914.2,Shipped,1,2,2004,Ships,72,S700_2610,Collectable Mini Designs Co.,San Diego,CA,USA,5
10233,29,82.4,1,2389.6,Shipped,1,3,2004,Ships,72,S700_2610,Tekni Collectables Inc.,Newark,NJ,USA,5
10295,44,58.55,2,2576.2,Shipped,3,9,2004,Ships,72,S700_2610,Gifts4AllAges.com,Boston,MA,USA,5
10140,36,100,6,4114.8,Shipped,3,7,2003,Classic Cars,101,S700_2824,Technics Stores Inc.,Burlingame,CA,USA,2
10183,23,86.99,3,2000.77,Shipped,4,11,2003,Classic Cars,101,S700_2824,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,2
10229,50,100,11,5614,Shipped,1,3,2004,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10245,44,100,4,4628.8,Shipped,2,5,2004,Classic Cars,101,S700_2824,Super Scale Inc.,New Haven,CT,USA,2
10281,27,85.98,11,2321.46,Shipped,3,8,2004,Classic Cars,101,S700_2824,Diecast Classics Inc.,Allentown,PA,USA,2
10324,34,100,5,4248.3,Shipped,4,11,2004,Classic Cars,101,S700_2824,Vitachrome Inc.,NYC,NY,USA,2
10371,34,100,3,4301.34,Shipped,1,1,2005,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10382,34,54.84,9,1864.56,Shipped,1,2,2005,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10145,20,100,13,2752.6,Shipped,3,8,2003,Planes,118,S700_2834,Toys4GrownUps.com,Pasadena,CA,USA,4
10168,36,100,8,4527.72,Shipped,4,10,2003,Planes,118,S700_2834,Technics Stores Inc.,Burlingame,CA,USA,4
10250,44,100,3,6055.72,Shipped,2,5,2004,Planes,118,S700_2834,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10263,47,100,9,5465.16,Shipped,2,6,2004,Planes,118,S700_2834,Gift Depot Inc.,Bridgewater,CT,USA,4
10285,45,100,13,5392.8,Shipped,3,8,2004,Planes,118,S700_2834,Marta's Replicas Co.,Cambridge,MA,USA,4
10308,31,100,6,4009.23,Shipped,4,10,2004,Planes,118,S700_2834,Mini Classics,White Plains,NY,USA,4
10318,50,100,8,7119,Shipped,4,11,2004,Planes,118,S700_2834,Diecast Classics Inc.,Allentown,PA,USA,4
10353,48,68.8,4,3302.4,Shipped,4,12,2004,Planes,118,S700_2834,Gift Ideas Corp.,Glendale,CT,USA,4
10388,50,100,3,7154.5,Shipped,1,3,2005,Planes,118,S700_2834,FunGiftIdeas.com,New Bedford,MA,USA,4
10143,28,96,3,2688,Shipped,3,8,2003,Planes,80,S700_3167,Mini Creations Ltd.,New Bedford,MA,USA,4
10168,48,96,15,4608,Shipped,4,10,2003,Planes,80,S700_3167,Technics Stores Inc.,Burlingame,CA,USA,4
10199,38,82.4,3,3131.2,Shipped,4,12,2003,Planes,80,S700_3167,West Coast Collectables Co.,Burbank,CA,USA,4
10250,44,67.2,10,2956.8,Shipped,2,5,2004,Planes,80,S700_3167,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10308,21,87.2,13,1831.2,Shipped,4,10,2004,Planes,80,S700_3167,Mini Classics,White Plains,NY,USA,4
10353,43,81.95,6,3523.85,Shipped,4,12,2004,Planes,80,S700_3167,Gift Ideas Corp.,Glendale,CT,USA,4
10142,21,100,3,2334.99,Shipped,3,8,2003,Ships,100,S700_3505,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10185,37,100,4,3891.66,Shipped,4,11,2003,Ships,100,S700_3505,Mini Creations Ltd.,New Bedford,MA,USA,5
10222,38,100,16,4187.22,Shipped,1,2,2004,Ships,100,S700_3505,Collectable Mini Designs Co.,San Diego,CA,USA,5
10295,34,100,5,3473.78,Shipped,3,9,2004,Ships,100,S700_3505,Gifts4AllAges.com,Boston,MA,USA,5
10337,31,89.38,1,2770.78,Shipped,4,11,2004,Ships,100,S700_3505,Classic Legends Inc.,NYC,NY,USA,5
10142,38,85.41,4,3245.58,Shipped,3,8,2003,Ships,99,S700_3962,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10185,22,79.45,5,1747.9,Shipped,4,11,2003,Ships,99,S700_3962,Mini Creations Ltd.,New Bedford,MA,USA,5
10222,31,95.34,17,2955.54,Shipped,1,2,2004,Ships,99,S700_3962,Collectable Mini Designs Co.,San Diego,CA,USA,5
10294,45,100,1,4692.6,Shipped,3,9,2004,Ships,99,S700_3962,Online Mini Collectables,Brickhaven,MA,USA,5
10337,36,71.89,7,2588.04,Shipped,4,11,2004,Ships,99,S700_3962,Classic Legends Inc.,NYC,NY,USA,5
10131,26,85.13,2,2213.38,Shipped,2,6,2003,Planes,74,S700_4002,Gift Ideas Corp.,Glendale,CT,USA,4
10143,34,85.87,5,2919.58,Shipped,3,8,2003,Planes,74,S700_4002,Mini Creations Ltd.,New Bedford,MA,USA,4
10168,39,82.91,17,3233.49,Shipped,4,10,2003,Planes,74,S700_4002,Technics Stores Inc.,Burlingame,CA,USA,4
10222,43,74.03,2,3183.29,Shipped,1,2,2004,Planes,74,S700_4002,Collectable Mini Designs Co.,San Diego,CA,USA,4
10250,38,62.19,12,2363.22,Shipped,2,5,2004,Planes,74,S700_4002,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10308,39,68.11,15,2656.29,Shipped,4,10,2004,Planes,74,S700_4002,Mini Classics,White Plains,NY,USA,4
10352,22,75.51,1,1661.22,Shipped,4,12,2004,Planes,74,S700_4002,Auto-Moto Classics Inc.,Brickhaven,MA,USA,4
10131,21,41.71,7,875.91,Shipped,2,6,2003,Planes,49,S72_1253,Gift Ideas Corp.,Glendale,CT,USA,4
10143,37,50.65,10,1874.05,Shipped,3,8,2003,Planes,49,S72_1253,Mini Creations Ltd.,New Bedford,MA,USA,4
10209,48,44.69,3,2145.12,Shipped,1,1,2004,Planes,49,S72_1253,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,4
10222,31,45.69,7,1416.39,Shipped,1,2,2004,Planes,49,S72_1253,Collectable Mini Designs Co.,San Diego,CA,USA,4
10249,32,57.61,3,1843.52,Shipped,2,5,2004,Planes,49,S72_1253,Cambridge Collectables Co.,Cambridge,MA,USA,4
10274,32,58.6,4,1875.2,Shipped,3,7,2004,Planes,49,S72_1253,Collectables For Less Inc.,Brickhaven,MA,USA,4
10307,34,53.63,4,1823.42,Shipped,4,10,2004,Planes,49,S72_1253,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,4
10329,44,86.13,8,3789.72,Shipped,4,11,2004,Planes,49,S72_1253,Land of Toys Inc.,NYC,NY,USA,4
10352,49,52.64,4,2579.36,Shipped,4,12,2004,Planes,49,S72_1253,Auto-Moto Classics Inc.,Brickhaven,MA,USA,4
10400,20,56.12,4,1122.4,Shipped,2,4,2005,Planes,49,S72_1253,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10142,39,44.23,5,1724.97,Shipped,3,8,2003,Ships,54,S72_3212,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,5
10185,28,64.43,6,1804.04,Shipped,4,11,2003,Ships,54,S72_3212,Mini Creations Ltd.,New Bedford,MA,USA,5
10222,36,63.34,18,2280.24,Shipped,1,2,2004,Ships,54,S72_3212,Collectable Mini Designs Co.,San Diego,CA,USA,5
10337,42,97.16,5,4080.72,Shipped,4,11,2004,Ships,54,S72_3212,Classic Legends Inc.,NYC,NY,USA,5
